#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48254,25015656,atp6,ADP02_gp02,-,-,MT,-,ATP synthase F0 subunit a,protein-coding,-,-,-,ATP synthase F0 subunit a,20201029,-
48254,59323454,HG536_0A01740,HG536_0A01740,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323455,HG536_0A01750,HG536_0A01750,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323456,HG536_0A01760,HG536_0A01760,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323457,HG536_0A01770,HG536_0A01770,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323458,HG536_0A01780,HG536_0A01780,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323459,HG536_0A01790,HG536_0A01790,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323460,HG536_0A01800,HG536_0A01800,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323461,HG536_0A01810,HG536_0A01810,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323462,HG536_0A01820,HG536_0A01820,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323463,HG536_0A01830,HG536_0A01830,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323464,HG536_0A01840,HG536_0A01840,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323465,HG536_0A01850,HG536_0A01850,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323466,HG536_0A01860,HG536_0A01860,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323467,HG536_0A01870,HG536_0A01870,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323468,HG536_0A01880,HG536_0A01880,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323469,HG536_0A01890,HG536_0A01890,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323470,HG536_0A01900,HG536_0A01900,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323471,HG536_0A01910,HG536_0A01910,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323472,HG536_0A01920,HG536_0A01920,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323473,HG536_0A01930,HG536_0A01930,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323474,HG536_0A01940,HG536_0A01940,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323475,HG536_0A01950,HG536_0A01950,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323476,HG536_0A01960,HG536_0A01960,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323477,HG536_0A01970,HG536_0A01970,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323478,HG536_0A01980,HG536_0A01980,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323479,HG536_0A01990,HG536_0A01990,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323480,HG536_0A02000,HG536_0A02000,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323481,HG536_0A02010,HG536_0A02010,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323482,HG536_0A02020,HG536_0A02020,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323483,HG536_0A02030,HG536_0A02030,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323484,HG536_0A02040,HG536_0A02040,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323485,HG536_0A02050,HG536_0A02050,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323486,HG536_0A02060,HG536_0A02060,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323487,HG536_0A02070,HG536_0A02070,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323488,HG536_0A02080,HG536_0A02080,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323489,HG536_0A02090,HG536_0A02090,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323490,HG536_0A02100,HG536_0A02100,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323491,HG536_0A02110,HG536_0A02110,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323492,HG536_0A02120,HG536_0A02120,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323493,HG536_0A02130,HG536_0A02130,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323494,HG536_0A02140,HG536_0A02140,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323495,HG536_0A02150,HG536_0A02150,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323496,HG536_0A02160,HG536_0A02160,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323497,HG536_0A02170,HG536_0A02170,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323498,HG536_0A02180,HG536_0A02180,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323499,HG536_0A02190,HG536_0A02190,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
48254,59323500,HG536_0A02200,HG536_0A02200,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210212,-
48254,59323501,HG536_0A02210,HG536_0A02210,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323502,HG536_0A02220,HG536_0A02220,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323503,HG536_0A02230,HG536_0A02230,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323504,HG536_0A02240,HG536_0A02240,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323505,HG536_0A02250,HG536_0A02250,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323506,HG536_0A02260,HG536_0A02260,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323507,HG536_0A02270,HG536_0A02270,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323508,HG536_0A02280,HG536_0A02280,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323509,HG536_0A02290,HG536_0A02290,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323510,HG536_0A02300,HG536_0A02300,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323511,HG536_0A02310,HG536_0A02310,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323512,HG536_0A02320,HG536_0A02320,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323513,HG536_0A02330,HG536_0A02330,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323514,HG536_0A02340,HG536_0A02340,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323515,HG536_0A02350,HG536_0A02350,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323516,HG536_0A02360,HG536_0A02360,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323517,HG536_0A02370,HG536_0A02370,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323518,HG536_0A02380,HG536_0A02380,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323519,HG536_0A02390,HG536_0A02390,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323520,HG536_0A02400,HG536_0A02400,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323521,HG536_0A02410,HG536_0A02410,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323522,HG536_0A02420,HG536_0A02420,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323523,HG536_0A02430,HG536_0A02430,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323524,HG536_0A02440,HG536_0A02440,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323525,HG536_0A02450,HG536_0A02450,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323526,HG536_0A02460,HG536_0A02460,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323527,HG536_0A02470,HG536_0A02470,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323528,HG536_0A02480,HG536_0A02480,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323529,HG536_0A02490,HG536_0A02490,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323530,HG536_0A02500,HG536_0A02500,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323531,HG536_0A02510,HG536_0A02510,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323532,HG536_0A02520,HG536_0A02520,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323533,HG536_0A02530,HG536_0A02530,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323534,HG536_0A02540,HG536_0A02540,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323535,HG536_0A02550,HG536_0A02550,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323536,HG536_0A02560,HG536_0A02560,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323537,HG536_0A02570,HG536_0A02570,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323538,HG536_0A02580,HG536_0A02580,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323539,HG536_0A02590,HG536_0A02590,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323540,HG536_0A02600,HG536_0A02600,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323541,HG536_0A02610,HG536_0A02610,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323542,HG536_0A02620,HG536_0A02620,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323543,HG536_0A02630,HG536_0A02630,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323544,HG536_0A02640,HG536_0A02640,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323545,HG536_0A02650,HG536_0A02650,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323546,HG536_0A02660,HG536_0A02660,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323547,HG536_0A02670,HG536_0A02670,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323548,HG536_0A02680,HG536_0A02680,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323549,HG536_0A02690,HG536_0A02690,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323550,HG536_0A02700,HG536_0A02700,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323551,HG536_0A02710,HG536_0A02710,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323552,HG536_0A02720,HG536_0A02720,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323553,HG536_0A02730,HG536_0A02730,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323554,HG536_0A02740,HG536_0A02740,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323555,HG536_0A02750,HG536_0A02750,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323556,HG536_0A02760,HG536_0A02760,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323557,HG536_0A02770,HG536_0A02770,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323558,HG536_0A02780,HG536_0A02780,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323559,HG536_0A02790,HG536_0A02790,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323560,HG536_0A02800,HG536_0A02800,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323561,HG536_0A02810,HG536_0A02810,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323562,HG536_0A02820,HG536_0A02820,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323563,HG536_0A02830,HG536_0A02830,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323564,HG536_0A02840,HG536_0A02840,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323565,HG536_0A02850,HG536_0A02850,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323566,HG536_0A02860,HG536_0A02860,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323567,HG536_0A02870,HG536_0A02870,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323568,HG536_0A02880,HG536_0A02880,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323569,HG536_0A02890,HG536_0A02890,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323570,HG536_0A02900,HG536_0A02900,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323571,HG536_0A02910,HG536_0A02910,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323572,HG536_0A02920,HG536_0A02920,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323573,HG536_0A02930,HG536_0A02930,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323574,HG536_0A02940,HG536_0A02940,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323575,HG536_0A02950,HG536_0A02950,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323576,HG536_0A02960,HG536_0A02960,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323577,HG536_0A02970,HG536_0A02970,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323578,HG536_0A02980,HG536_0A02980,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323579,HG536_0A02990,HG536_0A02990,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323580,HG536_0A03000,HG536_0A03000,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323581,HG536_0A03010,HG536_0A03010,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323582,HG536_0A03020,HG536_0A03020,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323583,HG536_0A03030,HG536_0A03030,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323584,HG536_0A03040,HG536_0A03040,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323585,HG536_0A03050,HG536_0A03050,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323586,HG536_0A03060,HG536_0A03060,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323587,HG536_0A03070,HG536_0A03070,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323588,HG536_0A03080,HG536_0A03080,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323589,HG536_0A03090,HG536_0A03090,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323590,HG536_0A03100,HG536_0A03100,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323591,HG536_0A03110,HG536_0A03110,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
48254,59323592,HG536_0A03120,HG536_0A03120,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323593,HG536_0A03130,HG536_0A03130,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323594,HG536_0A03140,HG536_0A03140,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323595,HG536_0A03160,HG536_0A03160,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323596,HG536_0A03170,HG536_0A03170,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323597,HG536_0A03180,HG536_0A03180,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323598,HG536_0A03190,HG536_0A03190,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323599,HG536_0A03200,HG536_0A03200,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323600,HG536_0A03210,HG536_0A03210,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323601,HG536_0A03220,HG536_0A03220,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323602,HG536_0A03230,HG536_0A03230,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323603,HG536_0A03240,HG536_0A03240,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323604,HG536_0A03250,HG536_0A03250,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323605,HG536_0A03260,HG536_0A03260,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323606,HG536_0A03270,HG536_0A03270,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210522,-
48254,59323607,HG536_0A03280,HG536_0A03280,-,-,1,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201110,-
