#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5480,59385579,CPAR2_501660,CPAR2_501660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385580,CPAR2_501670,CPAR2_501670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385581,CPAR2_501680,CPAR2_501680,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385582,CPAR2_501690,CPAR2_501690,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385583,CPAR2_501700,CPAR2_501700,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385584,CPAR2_501710,CPAR2_501710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385585,CPAR2_501720,CPAR2_501720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385586,CPAR2_501730,CPAR2_501730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385587,CPAR2_501740,CPAR2_501740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385588,CPAR2_501750,CPAR2_501750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385589,CPAR2_501760,CPAR2_501760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385590,CPAR2_501770,CPAR2_501770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385591,CPAR2_501780,CPAR2_501780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385592,CPAR2_501800,CPAR2_501800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385593,CPAR2_501810,CPAR2_501810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385594,CPAR2_501820,CPAR2_501820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385595,CPAR2_501830,CPAR2_501830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385596,CPAR2_501840,CPAR2_501840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385597,CPAR2_501845,CPAR2_501845,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385598,CPAR2_501850,CPAR2_501850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385599,CPAR2_501860,CPAR2_501860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385600,CPAR2_501870,CPAR2_501870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385601,CPAR2_501880,CPAR2_501880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385602,CPAR2_501890,CPAR2_501890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385603,CPAR2_501900,CPAR2_501900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385604,CPAR2_501910,CPAR2_501910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385605,CPAR2_501920,CPAR2_501920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385606,CPAR2_501930,CPAR2_501930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385607,CPAR2_501940,CPAR2_501940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385608,CPAR2_501950,CPAR2_501950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385609,CPAR2_501960,CPAR2_501960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385610,CPAR2_501970,CPAR2_501970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385611,CPAR2_501980,CPAR2_501980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385612,CPAR2_501990,CPAR2_501990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385613,CPAR2_502000,CPAR2_502000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385614,CPAR2_502010,CPAR2_502010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385615,CPAR2_502020,CPAR2_502020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385616,CPAR2_502030,CPAR2_502030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385617,CPAR2_502040,CPAR2_502040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385618,CPAR2_502050,CPAR2_502050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385619,CPAR2_502060,CPAR2_502060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385620,CPAR2_502070,CPAR2_502070,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385621,CPAR2_502080,CPAR2_502080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385622,CPAR2_502090,CPAR2_502090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385623,CPAR2_502100,CPAR2_502100,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385624,CPAR2_502110,CPAR2_502110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385625,CPAR2_502120,CPAR2_502120,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385626,CPAR2_502130,CPAR2_502130,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385627,CPAR2_502140,CPAR2_502140,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385628,CPAR2_502150,CPAR2_502150,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385629,CPAR2_502160,CPAR2_502160,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385630,CPAR2_502170,CPAR2_502170,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385631,CPAR2_502180,CPAR2_502180,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385632,CPAR2_502190,CPAR2_502190,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385633,CPAR2_502200,CPAR2_502200,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385634,CPAR2_502210,CPAR2_502210,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385635,CPAR2_502220,CPAR2_502220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385636,CPAR2_502230,CPAR2_502230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385637,CPAR2_502240,CPAR2_502240,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385638,CPAR2_502250,CPAR2_502250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385639,CPAR2_502260,CPAR2_502260,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385640,CPAR2_502270,CPAR2_502270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385641,CPAR2_502280,CPAR2_502280,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385642,CPAR2_502290,CPAR2_502290,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385643,CPAR2_502300,CPAR2_502300,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385644,CPAR2_502310,CPAR2_502310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385645,CPAR2_502320,CPAR2_502320,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385646,CPAR2_502330,CPAR2_502330,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385647,CPAR2_502340,CPAR2_502340,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385648,CPAR2_502350,CPAR2_502350,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385649,CPAR2_502360,CPAR2_502360,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385650,CPAR2_502370,CPAR2_502370,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385651,CPAR2_502380,CPAR2_502380,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385652,CPAR2_502390,CPAR2_502390,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385653,CPAR2_502400,CPAR2_502400,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385654,CPAR2_502410,CPAR2_502410,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385655,CPAR2_502420,CPAR2_502420,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385656,CPAR2_502430,CPAR2_502430,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385657,CPAR2_502440,CPAR2_502440,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385658,CPAR2_502450,CPAR2_502450,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385659,CPAR2_502460,CPAR2_502460,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385660,CPAR2_502470,CPAR2_502470,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385661,CPAR2_502480,CPAR2_502480,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385662,CPAR2_502490,CPAR2_502490,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385663,CPAR2_502500,CPAR2_502500,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385664,CPAR2_502510,CPAR2_502510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385665,CPAR2_502520,CPAR2_502520,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385666,CPAR2_502530,CPAR2_502530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385667,CPAR2_502540,CPAR2_502540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385668,CPAR2_502550,CPAR2_502550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385669,CPAR2_502560,CPAR2_502560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385670,CPAR2_502570,CPAR2_502570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385671,CPAR2_502580,CPAR2_502580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385672,CPAR2_502590,CPAR2_502590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385673,CPAR2_502600,CPAR2_502600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385674,CPAR2_502610,CPAR2_502610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385675,CPAR2_502620,CPAR2_502620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385676,CPAR2_502630,CPAR2_502630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385677,CPAR2_502640,CPAR2_502640,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385678,CPAR2_502650,CPAR2_502650,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385679,CPAR2_502660,CPAR2_502660,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385680,CPAR2_502670,CPAR2_502670,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385681,CPAR2_502680,CPAR2_502680,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385682,CPAR2_502690,CPAR2_502690,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385683,CPAR2_502700,CPAR2_502700,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385684,CPAR2_502710,CPAR2_502710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385685,CPAR2_502720,CPAR2_502720,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385686,CPAR2_502730,CPAR2_502730,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385687,CPAR2_502740,CPAR2_502740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385688,CPAR2_502750,CPAR2_502750,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385689,CPAR2_502760,CPAR2_502760,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385690,CPAR2_502770,CPAR2_502770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385691,CPAR2_502780,CPAR2_502780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385692,CPAR2_502790,CPAR2_502790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385693,CPAR2_502800,CPAR2_502800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385694,CPAR2_502810,CPAR2_502810,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385695,CPAR2_502820,CPAR2_502820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385696,CPAR2_502830,CPAR2_502830,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385697,CPAR2_502840,CPAR2_502840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385698,CPAR2_502850,CPAR2_502850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385699,CPAR2_502860,CPAR2_502860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385700,CPAR2_502870,CPAR2_502870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385701,CPAR2_502880,CPAR2_502880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385702,CPAR2_502890,CPAR2_502890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210417,-
5480,59385703,CPAR2_502900,CPAR2_502900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385704,CPAR2_502910,CPAR2_502910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385705,CPAR2_502920,CPAR2_502920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385706,CPAR2_502930,CPAR2_502930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385707,CPAR2_502940,CPAR2_502940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385708,CPAR2_502950,CPAR2_502950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385709,CPAR2_502960,CPAR2_502960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385710,CPAR2_502970,CPAR2_502970,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385711,CPAR2_502980,CPAR2_502980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385712,CPAR2_502990,CPAR2_502990,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385713,CPAR2_503000,CPAR2_503000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385714,CPAR2_503010,CPAR2_503010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5480,59385715,CPAR2_503020,CPAR2_503020,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385716,CPAR2_503030,CPAR2_503030,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385717,CPAR2_503040,CPAR2_503040,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385718,CPAR2_503050,CPAR2_503050,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385719,CPAR2_503060,CPAR2_503060,-,-,Unknown,-,pseudo,pseudo,-,-,-,-,20201029,-
5480,59385720,CPAR2_503070,CPAR2_503070,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385721,CPAR2_503080,CPAR2_503080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5480,59385722,CPAR2_503090,CPAR2_503090,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
