#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1069201,38573598,cob,EJ508_mgp01,-,-,MT,-,cytochrome b,protein-coding,-,-,-,cytochrome b,20210417,-
1069201,64966639,AKAW2_81119A,AKAW2_81119A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966640,AKAW2_81120A,AKAW2_81120A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966641,AKAW2_81121A,AKAW2_81121A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966642,AKAW2_81122S,AKAW2_81122S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966643,AKAW2_81123A,AKAW2_81123A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966644,AKAW2_81124A,AKAW2_81124A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966645,AKAW2_81125S,AKAW2_81125S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966646,AKAW2_81126A,AKAW2_81126A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966647,AKAW2_81127S,AKAW2_81127S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966648,AKAW2_81128A,AKAW2_81128A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966649,AKAW2_81129S,AKAW2_81129S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966650,AKAW2_81130A,AKAW2_81130A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966651,AKAW2_81131A,AKAW2_81131A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966652,AKAW2_81132A,AKAW2_81132A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966653,AKAW2_81133S,AKAW2_81133S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966654,AKAW2_81134A,AKAW2_81134A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966655,AKAW2_81135S,AKAW2_81135S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966656,AKAW2_81136A,AKAW2_81136A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966657,AKAW2_81137S,AKAW2_81137S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966658,AKAW2_81138A,AKAW2_81138A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966659,AKAW2_81139S,AKAW2_81139S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966660,AKAW2_81140S,AKAW2_81140S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966661,GPI14,AKAW2_81141S,-,-,8,-,GPI mannosyltransferase 1,protein-coding,-,-,-,GPI mannosyltransferase 1,20210605,-
1069201,64966662,ERG9_3,AKAW2_81142A,-,-,8,-,bifunctional farnesyl-diphosphate farnesyltransferase/squalene synthase,protein-coding,-,-,-,bifunctional farnesyl-diphosphate farnesyltransferase/squalene synthase,20210521,-
1069201,64966663,AKAW2_81143S,AKAW2_81143S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966664,AKAW2_81144S,AKAW2_81144S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966665,AKAW2_81145A,AKAW2_81145A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966666,AKAW2_81146A,AKAW2_81146A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966667,AKAW2_81147S,AKAW2_81147S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966668,AKAW2_81148S,AKAW2_81148S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966669,AKAW2_81149A,AKAW2_81149A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966670,AKAW2_81150S,AKAW2_81150S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966671,AKAW2_81151A,AKAW2_81151A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966672,AKAW2_81152S,AKAW2_81152S,-,-,8,-,putative PKS/NRPS-like protein biosynthetic cluster,protein-coding,-,-,-,putative PKS/NRPS-like protein biosynthetic cluster,20210605,-
1069201,64966673,AKAW2_81153A,AKAW2_81153A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966674,AKAW2_81154A,AKAW2_81154A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966675,AKAW2_81155S,AKAW2_81155S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966676,AKAW2_81156S,AKAW2_81156S,-,-,8,-,type I iterative PKS,protein-coding,-,-,-,type I iterative PKS,20210605,-
1069201,64966677,AKAW2_81157A,AKAW2_81157A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966678,AKAW2_81158S,AKAW2_81158S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966679,AKAW2_81159S,AKAW2_81159S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966680,AKAW2_81160A,AKAW2_81160A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966681,AKAW2_81161A,AKAW2_81161A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966682,AKAW2_81162S,AKAW2_81162S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966683,AKAW2_81163S,AKAW2_81163S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966684,AKAW2_81164S,AKAW2_81164S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966685,AKAW2_81165A,AKAW2_81165A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966686,AKAW2_81166S,AKAW2_81166S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966687,AKAW2_81167S,AKAW2_81167S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966688,AKAW2_81168S,AKAW2_81168S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966689,AKAW2_81169S,AKAW2_81169S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966690,AKAW2_81170S,AKAW2_81170S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966691,AKAW2_81171S,AKAW2_81171S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966692,AKAW2_81172A,AKAW2_81172A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966693,GRS1_3,AKAW2_81173S,-,-,8,-,"glycine--tRNA ligase 1, mitochondrial",protein-coding,-,-,-,"glycine--tRNA ligase 1, mitochondrial",20210521,-
1069201,64966694,AKAW2_81174S,AKAW2_81174S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966695,AKAW2_81175S,AKAW2_81175S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966696,AKAW2_81176S,AKAW2_81176S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966697,AKAW2_81177A,AKAW2_81177A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966698,AKAW2_81178A,AKAW2_81178A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966699,AKAW2_81179S,AKAW2_81179S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966700,AKAW2_81180S,AKAW2_81180S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966701,AKAW2_81181S,AKAW2_81181S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966702,AKAW2_81182S,AKAW2_81182S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966703,AKAW2_81183A,AKAW2_81183A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966704,AKAW2_81184S,AKAW2_81184S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966705,AKAW2_81185A,AKAW2_81185A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966706,AKAW2_81186S,AKAW2_81186S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966707,AKAW2_81187S,AKAW2_81187S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966708,AKAW2_81188S,AKAW2_81188S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966709,AKAW2_81189S,AKAW2_81189S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966710,AGS1_4,AKAW2_81190A,-,-,8,-,"cell wall alpha-1,3-glucan synthase ags1",protein-coding,-,-,-,"cell wall alpha-1,3-glucan synthase ags1",20210605,-
1069201,64966711,AKAW2_81191S,AKAW2_81191S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966712,AKAW2_81192A,AKAW2_81192A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966713,AKAW2_81193S,AKAW2_81193S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966714,AKAW2_81194S,AKAW2_81194S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966715,AKAW2_81195S,AKAW2_81195S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966716,AKAW2_81196A,AKAW2_81196A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966717,AKAW2_81197A,AKAW2_81197A,-,-,8,-,putative secondary metabolism biosynthetic enzyme,protein-coding,-,-,-,putative secondary metabolism biosynthetic enzyme,20210521,-
1069201,64966718,AKAW2_81198S,AKAW2_81198S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966719,AKAW2_81199A,AKAW2_81199A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966720,AKAW2_81200S,AKAW2_81200S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966721,AKAW2_81201A,AKAW2_81201A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966722,AKAW2_81202A,AKAW2_81202A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966723,AKAW2_81203S,AKAW2_81203S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966724,AKAW2_81204A,AKAW2_81204A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966725,AKAW2_81205A,AKAW2_81205A,-,-,8,-,putative secondary metabolism biosynthetic enzyme,protein-coding,-,-,-,putative secondary metabolism biosynthetic enzyme,20210521,-
1069201,64966726,AKAW2_81206A,AKAW2_81206A,-,-,8,-,type I iterative PKS,protein-coding,-,-,-,type I iterative PKS,20210605,-
1069201,64966727,AKAW2_81207S,AKAW2_81207S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966728,AKAW2_81208S,AKAW2_81208S,-,-,8,-,putative secondary metabolism biosynthetic enzyme,protein-coding,-,-,-,putative secondary metabolism biosynthetic enzyme,20210605,-
1069201,64966729,AKAW2_81209S,AKAW2_81209S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966730,AKAW2_81210A,AKAW2_81210A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966731,AKAW2_81211S,AKAW2_81211S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966732,AKAW2_81212S,AKAW2_81212S,-,-,8,-,type I iterative PKS,protein-coding,-,-,-,type I iterative PKS,20210521,-
1069201,64966733,AKAW2_81213A,AKAW2_81213A,-,-,8,-,putative NRPS-like protein biosynthetic cluster,protein-coding,-,-,-,putative NRPS-like protein biosynthetic cluster,20210521,-
1069201,64966734,AKAW2_81214S,AKAW2_81214S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966735,AKAW2_81215S,AKAW2_81215S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966736,AKAW2_81216S,AKAW2_81216S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966737,AKAW2_81217S,AKAW2_81217S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966738,AKAW2_81218A,AKAW2_81218A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966739,AKAW2_81219S,AKAW2_81219S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966740,AKAW2_81220A,AKAW2_81220A,-,-,8,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20210521,-
1069201,64966741,AKAW2_81221S,AKAW2_81221S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966742,AKAW2_81222S,AKAW2_81222S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966743,AKAW2_81223S,AKAW2_81223S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966744,AKAW2_81224S,AKAW2_81224S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966745,AKAW2_81225A,AKAW2_81225A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966746,AKAW2_81226A,AKAW2_81226A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966747,AKAW2_81227A,AKAW2_81227A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966748,AKAW2_81228S,AKAW2_81228S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966749,AKAW2_81229A,AKAW2_81229A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966750,PPH21,AKAW2_81230A,-,-,8,-,protein phosphatase type 2A,protein-coding,-,-,-,protein phosphatase type 2A,20210521,-
1069201,64966751,PPH3,AKAW2_81231S,-,-,8,-,phosphoprotein phosphatase PP4 catalytic subunit,protein-coding,-,-,-,phosphoprotein phosphatase PP4 catalytic subunit,20210605,-
1069201,64966752,AKAW2_81232A,AKAW2_81232A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966753,AKAW2_81233A,AKAW2_81233A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966754,AKAW2_81234A,AKAW2_81234A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966755,AKAW2_81235S,AKAW2_81235S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966756,AKAW2_81236S,AKAW2_81236S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966757,AKAW2_81237A,AKAW2_81237A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966758,AKAW2_81238S,AKAW2_81238S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966759,AKAW2_81239S,AKAW2_81239S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966760,AKAW2_81240A,AKAW2_81240A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966761,AKAW2_81241S,AKAW2_81241S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966762,AKAW2_81242A,AKAW2_81242A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966763,AKAW2_81243S,AKAW2_81243S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966764,AKAW2_81244A,AKAW2_81244A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966765,AKAW2_81245S,AKAW2_81245S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966766,AKAW2_81246S,AKAW2_81246S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966767,AKAW2_81247S,AKAW2_81247S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966768,AKAW2_81248A,AKAW2_81248A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966769,AKAW2_81249S,AKAW2_81249S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966770,AKAW2_81250S,AKAW2_81250S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966771,AKAW2_81251A,AKAW2_81251A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966772,AKAW2_81252S,AKAW2_81252S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966773,AKAW2_81253A,AKAW2_81253A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966774,AKAW2_81254S,AKAW2_81254S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966775,AKAW2_81255S,AKAW2_81255S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966776,AKAW2_81256S,AKAW2_81256S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966777,AKAW2_81257A,AKAW2_81257A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966778,AKAW2_81258S,AKAW2_81258S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966779,AKAW2_81259S,AKAW2_81259S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966780,AKAW2_81260S,AKAW2_81260S,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966781,AKAW2_81261A,AKAW2_81261A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966782,AKAW2_81262A,AKAW2_81262A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966783,AKAW2_81263A,AKAW2_81263A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966784,AKAW2_81264A,AKAW2_81264A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
1069201,64966785,AKAW2_81265A,AKAW2_81265A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966786,AKAW2_81266A,AKAW2_81266A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1069201,64966787,AKAW2_81267A,AKAW2_81267A,-,-,8,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210521,-
